,dvcat,weight,Survived,airbag,seatbelt,frontal,sex,ageOFocc,yearacc,yearVeh,abcat,occRole,deploy,injSeverity,caseid
10242,10-24,502.220999997109,survived,airbag,belted,0,m,42,2002,1997.0,nodeploy,driver,0,2.0,74:73:2
10243,25-39,13.6479999999283,survived,none,belted,1,m,37,2002,1987.0,unavail,driver,0,3.0,74:74:1
10244,10-24,13.6479999999283,survived,none,belted,0,m,50,2002,1986.0,unavail,driver,0,0.0,74:74:2
10245,10-24,13.6479999999283,survived,none,belted,0,f,38,2002,1986.0,unavail,pass,0,2.0,74:74:2
10246,25-39,99.046999999322,survived,airbag,none,1,m,24,2002,1993.0,deploy,driver,1,1.0,74:76:1
10247,10-24,99.046999999322,survived,airbag,none,1,m,49,2002,1994.0,nodeploy,driver,0,0.0,74:76:2
10248,25-39,172.945999998599,survived,airbag,belted,1,f,48,2002,1998.0,deploy,driver,1,1.0,74:77:1
10249,10-24,172.945999998599,survived,airbag,belted,0,m,36,2002,2002.0,nodeploy,driver,0,0.0,74:77:2
10250,10-24,172.945999998599,survived,airbag,belted,1,m,48,2002,1998.0,nodeploy,driver,0,0.0,74:78:2
10251,10-24,172.945999998599,survived,airbag,belted,1,f,43,2002,1998.0,nodeploy,pass,0,0.0,74:78:2
10252,40-54,7.52799999999115,survived,airbag,none,1,m,21,2002,1998.0,deploy,driver,1,2.0,74:79:1
10253,40-54,7.52799999999115,survived,airbag,none,1,m,21,2002,1998.0,deploy,pass,1,3.0,74:79:1
10254,10-24,9.025999999954367,survived,none,none,0,m,33,2002,1984.0,unavail,driver,0,2.0,74:80:1
10255,10-24,9.025999999954367,survived,airbag,belted,1,m,24,2002,1997.0,deploy,driver,1,1.0,74:80:2
10256,10-24,9.025999999954367,survived,airbag,none,1,m,31,2002,1997.0,deploy,pass,1,3.0,74:80:2
10257,10-24,48.019999999553,survived,airbag,belted,1,m,40,2002,2002.0,deploy,driver,1,0.0,74:81:1
10258,10-24,48.019999999553,survived,airbag,belted,0,f,16,2002,1997.0,deploy,driver,1,2.0,74:81:2
10259,1-9km/h,608.514999993145,survived,airbag,belted,0,f,17,2002,2002.0,nodeploy,driver,0,0.0,74:82:2
10260,25-39,7.52799999999115,survived,airbag,belted,1,f,81,2002,1999.0,deploy,driver,1,3.0,74:83:1
10261,25-39,7.52799999999115,survived,airbag,belted,1,f,70,2002,1999.0,deploy,pass,1,0.0,74:83:1
10262,1-9km/h,7.52799999999115,survived,none,belted,0,f,32,2002,1994.0,unavail,driver,0,1.0,74:84:2
10263,40-54,9.025999999954367,survived,none,none,0,m,21,2002,1994.0,unavail,driver,0,3.0,74:85:1
10264,40-54,9.025999999954367,survived,none,belted,0,f,19,2002,1994.0,unavail,pass,0,3.0,74:85:1
10265,25-39,9.025999999954367,survived,airbag,none,1,f,39,2002,1993.0,deploy,driver,1,2.0,74:85:2
10266,40-54,74.37699999939649,survived,none,none,1,m,44,2002,1990.0,unavail,driver,0,0.0,74:87:1
10267,25-39,74.37699999939649,survived,airbag,none,0,m,34,2002,2000.0,nodeploy,driver,0,3.0,74:87:2
10268,1-9km/h,74.37699999939649,survived,airbag,belted,0,f,21,2002,1999.0,nodeploy,driver,0,0.0,74:87:3
10269,10-24,9.025999999954367,survived,none,none,1,m,17,2002,1989.0,unavail,driver,0,3.0,74:88:1
10270,10-24,9.025999999954367,survived,none,none,1,m,20,2002,1989.0,unavail,pass,0,2.0,74:88:1
10271,25-39,9.025999999954367,survived,airbag,belted,1,m,76,2002,1995.0,deploy,driver,1,2.0,74:89:1
10272,55+,9.025999999954367,survived,airbag,none,1,f,41,2002,1990.0,deploy,driver,1,3.0,74:89:2
10273,10-24,7.52799999999115,survived,airbag,belted,1,m,16,2002,1998.0,nodeploy,driver,0,0.0,74:90:1
10274,10-24,34.119999999646105,survived,airbag,none,1,f,26,2002,1995.0,nodeploy,driver,0,3.0,74:91:1
10275,10-24,432.36599999666197,survived,airbag,belted,0,m,45,2002,2002.0,nodeploy,driver,0,0.0,74:92:1
10276,10-24,432.36599999666197,survived,airbag,belted,0,f,44,2002,2002.0,nodeploy,pass,0,0.0,74:92:1
10277,10-24,432.36599999666197,survived,airbag,belted,1,m,26,2002,1995.0,deploy,driver,1,0.0,74:92:2
10278,25-39,7.52799999999115,survived,airbag,none,0,f,39,2002,1996.0,nodeploy,driver,0,1.0,74:93:1
10279,10-24,7.52799999999115,survived,airbag,belted,1,f,24,2002,2001.0,deploy,driver,1,3.0,74:93:2
10280,10-24,7.52799999999115,survived,airbag,belted,1,m,22,2002,2001.0,deploy,pass,1,2.0,74:93:2
10281,25-39,9.025999999954367,survived,airbag,none,1,m,23,2002,1996.0,deploy,driver,1,3.0,74:94:1
10282,10-24,178.178999999538,survived,airbag,belted,0,f,48,2002,2000.0,nodeploy,driver,0,1.0,74:96:2
10283,10-24,8.92099999997299,survived,airbag,belted,0,f,35,2002,2002.0,deploy,driver,1,2.0,74:98:2
10284,10-24,8.92099999997299,survived,airbag,belted,0,f,78,2002,2002.0,deploy,pass,1,2.0,74:98:2
10285,10-24,8.92099999997299,survived,none,belted,1,f,25,2002,1992.0,unavail,driver,0,2.0,74:98:3
10286,40-54,14.1949999999488,survived,airbag,belted,0,m,20,2002,2000.0,deploy,driver,1,0.0,74:100:1
10287,40-54,14.1949999999488,survived,airbag,belted,0,m,46,2002,2000.0,deploy,pass,1,3.0,74:100:1
10288,25-39,14.1949999999488,survived,airbag,belted,1,f,59,2002,1995.0,deploy,driver,1,3.0,74:100:2
10289,25-39,9.92899999988731,survived,none,belted,1,m,16,2002,1983.0,unavail,driver,0,1.0,74:101:1
10290,25-39,9.92899999988731,survived,airbag,none,1,m,16,2002,1995.0,deploy,driver,1,0.0,74:101:2
10291,10-24,9.92899999988731,survived,airbag,belted,0,m,42,2002,1994.0,nodeploy,driver,0,0.0,74:102:1
10292,10-24,9.92899999988731,survived,airbag,belted,1,f,49,2002,1997.0,deploy,driver,1,2.0,74:102:2
10293,10-24,9.92899999988731,survived,airbag,belted,1,f,70,2002,1997.0,deploy,pass,1,3.0,74:102:2
10294,25-39,9.025999999954367,survived,none,belted,1,f,27,2002,1991.0,unavail,driver,0,3.0,74:103:1
10295,25-39,9.025999999954367,survived,airbag,belted,0,f,38,2002,1992.0,nodeploy,driver,0,0.0,74:103:2
10296,25-39,9.025999999954367,survived,airbag,belted,0,m,36,2002,1992.0,nodeploy,pass,0,0.0,74:103:2
10297,25-39,9.025999999954367,survived,airbag,belted,1,f,48,2002,1994.0,deploy,driver,1,2.0,74:104:1
10298,25-39,9.025999999954367,survived,airbag,belted,1,m,19,2002,2000.0,deploy,driver,1,0.0,74:104:2
10299,10-24,89.7369999997318,survived,airbag,belted,0,f,37,2002,2002.0,nodeploy,driver,0,1.0,74:105:1
10300,10-24,89.7369999997318,survived,none,none,0,m,25,2002,1990.0,unavail,driver,0,2.0,74:105:2
10301,10-24,89.7369999997318,survived,airbag,belted,1,m,44,2002,2002.0,deploy,driver,1,0.0,74:105:3
10302,10-24,509.488999996334,survived,none,belted,1,m,27,2002,1991.0,unavail,driver,0,0.0,74:107:1
10303,25-39,509.488999996334,survived,none,none,1,m,19,2002,1990.0,unavail,driver,0,0.0,74:107:2
10304,10-24,291.67499999702005,survived,airbag,belted,1,m,24,2002,1999.0,deploy,driver,1,0.0,74:110:1
10305,10-24,291.67499999702005,survived,airbag,belted,1,f,52,2002,2000.0,nodeploy,driver,0,0.0,74:110:2
10306,10-24,538.340999998152,survived,airbag,belted,1,f,17,2002,1990.0,deploy,driver,1,2.0,74:111:2
10307,40-54,9.025999999954367,survived,none,none,0,f,17,2002,1992.0,unavail,driver,0,3.0,74:112:1
10308,40-54,9.025999999954367,survived,airbag,belted,1,f,40,2002,1993.0,deploy,driver,1,3.0,74:112:2
10309,40-54,9.025999999954367,survived,none,belted,1,m,18,2002,1993.0,unavail,pass,0,0.0,74:112:2
10310,10-24,16.3199999998324,survived,none,none,0,m,20,2002,1988.0,unavail,driver,0,3.0,74:113:1
10311,10-24,16.3199999998324,survived,none,none,0,m,22,2002,1988.0,unavail,pass,0,2.0,74:113:1
10312,55+,67.2289999993518,survived,none,none,1,m,17,2002,1992.0,unavail,driver,0,2.0,74:114:1
10313,10-24,118.436999999918,survived,airbag,belted,1,f,28,2002,1998.0,deploy,driver,1,1.0,74:115:2
10314,10-24,118.436999999918,survived,airbag,belted,1,f,51,2002,1998.0,deploy,pass,1,1.0,74:115:2
10315,10-24,9.025999999954367,survived,none,none,1,m,32,2002,1987.0,unavail,driver,0,3.0,74:118:1
10316,25-39,32.855999999679604,survived,airbag,belted,1,f,21,2002,2000.0,deploy,driver,1,0.0,74:119:1
10317,10-24,32.855999999679604,survived,none,none,0,m,31,2002,1991.0,unavail,driver,0,3.0,74:119:2
10318,40-54,135.349999999627,survived,airbag,none,1,f,20,2002,2000.0,deploy,driver,1,2.0,74:120:1
10319,40-54,135.349999999627,survived,airbag,none,1,m,20,2002,2000.0,deploy,pass,1,2.0,74:120:1
10320,25-39,135.349999999627,survived,none,belted,1,m,17,2002,1991.0,unavail,driver,0,1.0,74:120:2
10321,25-39,9.025999999954367,survived,airbag,belted,1,m,55,2002,1995.0,deploy,driver,1,3.0,74:122:1
10322,25-39,9.025999999954367,survived,none,none,1,f,16,2002,1991.0,unavail,driver,0,3.0,74:122:2
10323,40-54,57.1149999997579,survived,airbag,belted,1,f,31,2002,1995.0,deploy,driver,1,1.0,74:123:1
10324,25-39,57.1149999997579,survived,airbag,belted,1,m,40,2002,2001.0,deploy,driver,1,1.0,74:123:2
10325,10-24,100.618999999948,survived,none,belted,0,m,70,2002,1991.0,unavail,driver,0,1.0,74:124:1
10326,10-24,100.618999999948,survived,none,belted,0,f,65,2002,1991.0,unavail,pass,0,1.0,74:124:1
10327,10-24,100.618999999948,survived,none,belted,1,m,26,2002,1974.0,unavail,driver,0,2.0,74:124:2
10328,25-39,175.690999999642,survived,airbag,belted,1,f,29,2002,2001.0,deploy,driver,1,0.0,74:125:1
10329,10-24,324.270999997854,survived,airbag,belted,1,m,68,2002,1994.0,deploy,driver,1,0.0,74:127:1
10330,25-39,324.270999997854,survived,none,belted,0,m,16,2002,1991.0,unavail,driver,0,0.0,74:127:2
10331,25-39,324.270999997854,survived,none,belted,0,m,16,2002,1991.0,unavail,pass,0,0.0,74:127:2
10332,40-54,7.52799999999115,survived,airbag,belted,1,m,66,2002,2001.0,deploy,driver,1,2.0,74:128:1
10333,25-39,7.52799999999115,survived,airbag,belted,0,f,16,2002,2002.0,nodeploy,driver,0,3.0,74:128:2
10334,25-39,34.4199999999255,survived,none,none,1,m,19,2002,1984.0,unavail,driver,0,3.0,74:129:1
10335,25-39,34.4199999999255,survived,airbag,belted,1,f,42,2002,1996.0,deploy,driver,1,3.0,74:129:2
10336,10-24,249.799999998882,survived,airbag,belted,0,f,44,2002,1994.0,nodeploy,driver,0,2.0,74:130:1
10337,10-24,249.799999998882,survived,airbag,belted,1,f,18,2002,1991.0,deploy,driver,1,0.0,74:130:2
10338,40-54,7.52799999999115,survived,none,none,1,m,32,2002,1992.0,unavail,driver,0,0.0,74:132:1
10339,25-39,7.52799999999115,survived,airbag,none,0,f,35,2002,2001.0,nodeploy,driver,0,3.0,74:132:2
10340,10-24,9.025999999954367,survived,none,belted,1,f,74,2002,1992.0,unavail,driver,0,3.0,74:133:1
10341,10-24,9.025999999954367,survived,airbag,belted,1,m,17,2002,1997.0,deploy,driver,1,3.0,74:133:2
10342,10-24,21.5729999998584,survived,airbag,none,1,m,31,2002,1990.0,nodeploy,driver,0,3.0,74:134:1
10343,10-24,88.86999999918041,survived,airbag,none,1,f,34,2002,1999.0,deploy,driver,1,2.0,74:135:1
10344,10-24,156.561999998987,survived,airbag,none,0,m,29,2002,1998.0,nodeploy,driver,0,2.0,74:136:1
10345,10-24,156.561999998987,survived,airbag,none,0,m,21,2002,1998.0,nodeploy,pass,0,0.0,74:136:1
10346,10-24,57.2629999998026,survived,airbag,belted,0,f,16,2002,1995.0,nodeploy,driver,0,1.0,74:139:1
10347,10-24,57.2629999998026,survived,airbag,belted,1,f,24,2002,1999.0,deploy,driver,1,2.0,74:139:2
10348,10-24,57.2629999998026,survived,airbag,belted,1,m,31,2002,1999.0,deploy,pass,1,2.0,74:139:2
10349,40-54,100.880999999121,survived,none,belted,1,m,17,2002,1992.0,unavail,driver,0,2.0,74:140:1
10350,40-54,100.880999999121,survived,none,none,1,m,18,2002,1992.0,unavail,pass,0,0.0,74:140:1
10351,25-39,176.148999998346,survived,airbag,none,1,m,24,2002,2001.0,deploy,driver,1,0.0,74:141:1
10352,10-24,9.025999999954367,survived,airbag,belted,1,f,30,2002,1993.0,deploy,driver,1,2.0,74:142:1
10353,25-39,9.025999999954367,survived,airbag,belted,0,m,17,2002,1997.0,nodeploy,driver,0,3.0,74:142:2
10354,25-39,9.025999999954367,survived,airbag,belted,1,m,78,2002,2000.0,deploy,driver,1,2.0,74:143:1
10355,25-39,9.025999999954367,survived,none,none,1,f,17,2002,1990.0,unavail,driver,0,3.0,74:143:2
10356,10-24,162.617999998853,survived,airbag,none,0,f,32,2002,1999.0,nodeploy,driver,0,1.0,74:145:1
10357,10-24,140.554999999702,survived,airbag,belted,1,f,33,2002,2001.0,deploy,driver,1,0.0,74:147:1
10358,10-24,140.554999999702,survived,airbag,belted,0,m,20,2002,1999.0,nodeploy,driver,0,2.0,74:147:2
10359,10-24,140.554999999702,survived,airbag,belted,0,f,19,2002,1999.0,nodeploy,pass,0,2.0,74:147:2
10360,55+,7.52799999999115,survived,airbag,belted,0,f,36,2002,2002.0,nodeploy,driver,0,3.0,74:149:1
10361,10-24,7.52799999999115,survived,none,belted,1,f,45,2002,1993.0,unavail,driver,0,3.0,74:149:2
10362,10-24,7.52799999999115,survived,none,none,1,f,16,2002,1990.0,unavail,driver,0,0.0,74:150:1
10363,10-24,7.52799999999115,survived,airbag,none,0,f,48,2002,1999.0,nodeploy,driver,0,3.0,74:150:2
10364,25-39,78.8299999991432,survived,airbag,belted,0,f,48,2002,2000.0,nodeploy,driver,0,0.0,74:152:1
10365,40-54,78.8299999991432,survived,airbag,belted,1,f,33,2002,1996.0,deploy,driver,1,0.0,74:152:2
10366,10-24,138.875,survived,none,belted,1,f,18,2002,1988.0,unavail,driver,0,1.0,74:153:2
10367,25-39,7.52799999999115,survived,airbag,belted,0,f,16,2002,2002.0,nodeploy,driver,0,3.0,74:155:1
10368,10-24,7.52799999999115,survived,none,belted,1,m,43,2002,1984.0,unavail,driver,0,0.0,74:155:2
10369,10-24,3162.48799997568,survived,none,belted,1,m,37,2002,1990.0,unavail,driver,0,1.0,74:156:1
10370,25-39,11.2679999999236,survived,none,belted,1,m,62,2002,1998.0,unavail,driver,0,3.0,74:157:1
10371,25-39,11.2679999999236,survived,none,belted,1,m,36,2002,1987.0,unavail,driver,0,3.0,74:157:2
10372,10-24,9.025999999954367,survived,airbag,none,1,m,41,2002,2002.0,deploy,driver,1,0.0,74:158:1
10373,40-54,9.025999999954367,survived,none,belted,0,m,20,2002,1991.0,unavail,driver,0,5.0,74:158:2
10374,40-54,9.025999999954367,survived,none,belted,0,m,18,2002,1991.0,unavail,pass,0,3.0,74:158:2
10375,10-24,34.660999999847306,survived,airbag,belted,0,m,40,2002,1998.0,deploy,driver,1,3.0,74:159:1
10376,25-39,34.660999999847306,survived,airbag,belted,1,f,18,2002,1994.0,deploy,driver,1,0.0,74:159:2
10377,10-24,7.52799999999115,survived,airbag,belted,1,f,31,2002,1996.0,deploy,driver,1,1.0,74:161:1
10378,10-24,7.52799999999115,survived,airbag,belted,0,f,50,2002,2000.0,nodeploy,driver,0,0.0,74:161:2
10379,10-24,7.52799999999115,survived,airbag,belted,0,m,49,2002,2000.0,nodeploy,pass,0,3.0,74:161:2
10380,10-24,121.84299999941099,survived,airbag,none,1,f,47,2002,1997.0,deploy,driver,1,2.0,74:162:2
10381,10-24,392.671999998391,survived,none,belted,1,m,66,2002,1985.0,unavail,driver,0,0.0,74:163:2
10382,10-24,52.057999999728096,survived,airbag,none,0,m,20,2002,1995.0,nodeploy,driver,0,0.0,74:167:1
10383,10-24,52.057999999728096,survived,airbag,none,1,m,28,2002,2000.0,deploy,driver,1,0.0,74:167:2
10384,10-24,52.057999999728096,survived,airbag,none,1,f,25,2002,2000.0,deploy,pass,1,1.0,74:167:2
10385,10-24,25.6349999997765,survived,airbag,belted,0,f,23,2002,1996.0,nodeploy,driver,0,3.0,74:170:1
10386,10-24,25.6349999997765,survived,airbag,none,1,f,65,2002,1999.0,deploy,driver,1,1.0,74:170:2
10387,10-24,332.925999999046,survived,airbag,belted,0,f,27,2002,1997.0,deploy,driver,1,1.0,75:2:1
10388,10-24,332.925999999046,survived,airbag,belted,1,f,30,2002,1999.0,deploy,driver,1,2.0,75:2:2
10389,25-39,741.176999993622,survived,airbag,belted,0,m,19,2002,1997.0,deploy,driver,1,2.0,75:3:2
10390,10-24,169.306999998167,survived,airbag,belted,0,f,59,2002,1999.0,nodeploy,driver,0,0.0,75:4:1
10391,10-24,169.306999998167,survived,airbag,belted,0,f,44,2002,1999.0,nodeploy,pass,0,3.0,75:4:1
10392,25-39,132.09799999930001,survived,none,belted,1,f,17,2002,1990.0,unavail,driver,0,3.0,75:5:1
10393,25-39,132.09799999930001,survived,none,belted,1,f,17,2002,1990.0,unavail,pass,0,3.0,75:5:1
10394,55+,41.7029999997467,Not_Survived,airbag,none,1,m,47,2002,1998.0,deploy,driver,1,4.0,75:6:1
10395,10-24,42.4499999997206,survived,airbag,belted,0,m,84,2002,1995.0,deploy,driver,1,2.0,75:7:1
10396,10-24,42.4499999997206,survived,none,belted,0,f,81,2002,1995.0,unavail,pass,0,3.0,75:7:1
10397,10-24,42.4499999997206,survived,none,belted,1,m,16,2002,1991.0,unavail,driver,0,0.0,75:7:2
10398,25-39,219.15099999867402,survived,none,belted,0,m,22,2002,1989.0,unavail,driver,0,0.0,75:9:2
10399,10-24,430.798999998719,survived,airbag,belted,0,f,52,2002,1999.0,nodeploy,driver,0,0.0,75:10:1
10400,10-24,711.950999997556,survived,none,belted,1,f,25,2002,1989.0,unavail,driver,0,0.0,75:11:1
10401,10-24,100.18299999926201,survived,airbag,none,0,m,21,2002,1997.0,nodeploy,driver,0,1.0,75:12:1
10402,10-24,100.18299999926201,survived,airbag,belted,1,m,62,2002,1998.0,deploy,driver,1,1.0,75:12:2
10403,10-24,100.18299999926201,survived,airbag,belted,1,f,57,2002,1998.0,deploy,pass,1,3.0,75:12:2
10404,1-9km/h,606.089999996126,survived,none,belted,0,m,64,2002,1986.0,unavail,driver,0,0.0,75:13:1
10405,1-9km/h,606.089999996126,survived,none,belted,1,f,29,2002,1990.0,unavail,driver,0,2.0,75:13:2
10406,10-24,1191.4289999902198,survived,airbag,belted,1,m,55,2002,1995.0,nodeploy,driver,0,0.0,75:14:1
10407,1-9km/h,1191.4289999902198,survived,airbag,belted,1,m,24,2002,2001.0,nodeploy,driver,0,0.0,75:14:2
10408,1-9km/h,1191.4289999902198,survived,airbag,belted,1,f,24,2002,2001.0,nodeploy,pass,0,,75:14:2
10409,40-54,43.47499999962751,survived,none,belted,0,f,63,2002,1992.0,unavail,driver,0,1.0,75:15:1
10410,40-54,43.47499999962751,Not_Survived,none,belted,0,f,85,2002,1992.0,unavail,pass,0,4.0,75:15:1
10411,10-24,43.47499999962751,survived,airbag,belted,1,m,35,2002,1999.0,deploy,driver,1,0.0,75:15:2
10412,10-24,43.47499999962751,survived,airbag,belted,1,f,38,2002,1999.0,deploy,pass,1,0.0,75:15:2
10413,10-24,1924.18799999356,survived,airbag,belted,0,f,42,2002,1995.0,nodeploy,driver,0,2.0,75:16:1
10414,10-24,1924.18799999356,survived,airbag,belted,1,m,32,2002,2001.0,nodeploy,driver,0,0.0,75:16:2
10415,10-24,1924.18799999356,survived,airbag,none,1,f,33,2002,2001.0,nodeploy,pass,0,2.0,75:16:2
10416,25-39,59.0059999995865,survived,none,none,1,f,17,2002,1984.0,unavail,driver,0,2.0,75:17:1
10417,25-39,59.0059999995865,survived,airbag,belted,0,f,55,2002,1995.0,deploy,driver,1,3.0,75:17:2
10418,25-39,31.737999999895703,survived,airbag,none,1,m,43,2002,1994.0,deploy,driver,1,3.0,75:18:1
10419,10-24,31.737999999895703,survived,airbag,belted,1,f,17,2002,1999.0,deploy,driver,1,3.0,75:18:2
10420,10-24,4058.93599998951,survived,airbag,belted,0,m,17,2002,1999.0,nodeploy,driver,0,0.0,75:20:1
10421,10-24,31694.0399999619,survived,airbag,belted,1,m,33,2002,1994.0,nodeploy,driver,0,0.0,75:24:2
10422,10-24,31694.0399999619,survived,airbag,belted,1,f,47,2002,1994.0,nodeploy,pass,0,0.0,75:24:2
10423,25-39,75.35299999918792,survived,airbag,belted,1,f,59,2002,2001.0,deploy,driver,1,3.0,75:25:2
10424,25-39,75.35299999918792,survived,airbag,none,1,m,72,2002,2001.0,deploy,pass,1,3.0,75:25:2
10425,10-24,134.382999999449,survived,airbag,belted,1,m,48,2002,2001.0,deploy,driver,1,2.0,75:26:1
10426,55+,41.7029999997467,Not_Survived,none,none,0,f,38,2002,1983.0,unavail,driver,0,4.0,75:27:1
10427,55+,41.7029999997467,survived,none,none,0,f,18,2002,1983.0,unavail,pass,0,3.0,75:27:1
10428,55+,41.7029999997467,survived,airbag,belted,1,m,23,2002,1996.0,deploy,driver,1,0.0,75:27:2
10429,10-24,31.737999999895703,survived,airbag,belted,0,m,18,2002,1999.0,nodeploy,driver,0,3.0,75:28:1
10430,10-24,31.737999999895703,survived,airbag,belted,1,m,18,2002,1993.0,deploy,driver,1,0.0,75:28:2
10431,10-24,1511.93899999559,survived,none,belted,1,f,67,2002,1991.0,unavail,driver,0,1.0,75:29:1
10432,10-24,1511.93899999559,survived,none,belted,1,m,42,2002,1991.0,unavail,pass,0,0.0,75:29:1
10433,10-24,42.4499999997206,survived,airbag,belted,0,m,33,2002,1997.0,nodeploy,driver,0,3.0,75:30:1
10434,10-24,42.4499999997206,survived,airbag,belted,0,m,34,2002,1997.0,nodeploy,pass,0,1.0,75:30:1
10435,10-24,239.06999999843498,survived,airbag,belted,1,m,30,2002,2000.0,deploy,driver,1,1.0,75:31:1
10436,10-24,239.06999999843498,survived,airbag,belted,0,f,52,2002,1997.0,deploy,driver,1,1.0,75:31:2
10437,10-24,532.2299999967221,survived,none,belted,1,f,47,2002,1989.0,unavail,driver,0,1.0,75:32:2
10438,10-24,532.2299999967221,survived,none,belted,1,m,25,2002,1989.0,unavail,pass,0,0.0,75:32:2
10439,25-39,42.4499999997206,survived,none,none,1,m,41,2002,1989.0,unavail,driver,0,3.0,75:33:1
10440,25-39,42.4499999997206,survived,none,belted,1,f,46,2002,1991.0,unavail,driver,0,3.0,75:33:2
10441,10-24,31.737999999895703,survived,airbag,none,1,m,26,2002,1995.0,deploy,driver,1,2.0,75:34:1
10442,10-24,31.737999999895703,survived,airbag,none,1,m,28,2002,1995.0,deploy,pass,1,3.0,75:34:1
10443,10-24,31.737999999895703,survived,airbag,belted,1,m,33,2002,1999.0,deploy,driver,1,3.0,75:34:2
10444,10-24,198.428999999538,survived,airbag,none,1,m,56,2002,1994.0,nodeploy,driver,0,3.0,75:35:1
10445,25-39,198.428999999538,survived,airbag,belted,1,f,17,2002,1998.0,deploy,driver,1,0.0,75:35:2
10446,40-54,41.7029999997467,survived,none,none,1,m,23,2002,1989.0,unavail,driver,0,1.0,75:36:1
10447,40-54,41.7029999997467,survived,none,none,1,m,37,2002,1989.0,unavail,pass,0,1.0,75:36:1
10448,10-24,2110.0409999787803,survived,airbag,belted,0,m,52,2002,2001.0,nodeploy,driver,0,0.0,75:38:2
10449,10-24,331.123999997973,survived,airbag,belted,1,m,20,2002,2000.0,deploy,driver,1,0.0,75:40:1
10450,10-24,331.123999997973,survived,none,belted,1,f,17,2002,1989.0,unavail,driver,0,0.0,75:40:2
10451,25-39,42.4499999997206,survived,none,belted,1,m,63,2002,1985.0,unavail,driver,0,3.0,75:42:1
10452,10-24,42.4499999997206,survived,none,none,1,m,32,2002,1976.0,unavail,driver,0,2.0,75:42:2
10453,10-24,42.4499999997206,survived,none,none,1,m,36,2002,1976.0,unavail,pass,0,2.0,75:42:2
10454,10-24,1003.22399999946,survived,airbag,belted,1,m,16,2002,1999.0,deploy,driver,1,0.0,75:44:1
